"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
        Test that a checkbox can be toggled from unchecked to checked and back.
        ","481","test_toggle_checkbox[chromium]","tests","2026-09-12","passed","2026-09-12","TestCheckboxesPage","test_checkboxes_page","",""
"
        Test that downloading sample.txt works after login.
        ","1246","test_download_sample_file[chromium]","tests","2026-09-12","passed","2026-09-12","TestSecureFileDownloadPage","test_secure_file_download_page","",""
"
        Test that the instruction text is visible.
        ","1407","test_instruction_text_is_visible[chromium]","tests","2026-09-12","passed","2026-09-12","TestFileDownloadPage","test_file_download_page","",""
"
        Test that the new window navigates to the correct URL.
        ","2809","test_new_window_url_is_correct[chromium]","tests","2026-09-12","passed","2026-09-12","TestMultipleWindowsPage","test_multiple_windows_page","",""
"
        Test that the floating menu reappears when scrolling back up.
        ","1744","test_menu_reappears_on_scroll_up[chromium]","tests","2026-09-12","passed","2026-09-12","TestFloatingMenuPage","test_floating_menu_page","",""
"
        Test that clicking JS Prompt and dismissing it shows the null message.
        ","427","test_handle_js_prompt_dismiss[chromium]","tests","2026-09-12","passed","2026-09-12","TestJavaScriptAlertsPage","test_javascript_alerts_page","",""
"
        Test that the text input is disabled by default.
        ","1420","test_text_input_is_disabled_initially[chromium]","tests","2026-09-12","passed","2026-09-12","TestDynamicControlsPage","test_dynamic_controls_page","",""
"
        Test that clicking the close button hides the notification.
        ","1713","test_close_button_hides_notification[chromium]","tests","2026-09-12","passed","2026-09-12","TestNotificationMessagesPage","test_notification_messages_page","",""
"Test adding multiple elements creates one new delete button per click.","1117","test_add_multiple_elements[chromium]","tests","2026-09-12","passed","2026-09-12","TestAddRemoveElementsPage","test_add_remove_elements_page","",""
"
        Test that the terms checkbox can be checked.
        ","1417","test_terms_checkbox_can_be_checked[chromium]","tests","2026-09-12","passed","2026-09-12","TestCheckboxesPage","test_checkboxes_page","",""
"Test that clicking the Portfolio menu item works regardless of position.

        The menu element shifts a few pixels on each page load, so this test
        verifies that the menu item can be clicked without relying on its
        exact pixel position.
        ","733","test_click_portfolio_menu_item[chromium]","tests","2026-09-12","passed","2026-09-12","TestShiftingContentPage","test_shifting_content_page","",""
"
        Test that the Back to Home link is visible on the page.
        ","906","test_back_to_home_link_is_visible[chromium]","tests","2026-09-12","passed","2026-09-12","TestShadowDomPage","test_shadow_dom_page","",""
"
        Test that typing in the combobox search filters the available options.
        ","896","test_combobox_search_filters_options[chromium]","tests","2026-09-12","passed","2026-09-12","TestDropdownPage","test_dropdown_page","",""
"
        Test that clicking Where am I? displays latitude and longitude values.
        ","1362","test_get_location_displays_coordinates[chromium]","tests","2026-09-12","passed","2026-09-12","TestGeolocationPage","test_geolocation_page","",""
"
        Test that setting the range slider maximum thumb updates the displayed values.
        ","1597","test_set_range_slider_max[chromium]","tests","2026-09-12","passed","2026-09-12","TestHorizontalSliderPage","test_horizontal_slider_page","",""
"
        Test that the File Uploader heading is visible.
        ","1404","test_uploader_heading_is_visible[chromium]","tests","2026-09-12","passed","2026-09-12","TestFileUploadPage","test_file_upload_page","",""
"Test that the shifting image is visible.

        The image is located by its alt attribute, not by position,
        to test resilience to minor layout shifts.
        ","892","test_shifting_image_is_visible[chromium]","tests","2026-09-12","passed","2026-09-12","TestShiftingContentPage","test_shifting_content_page","",""
"
        Test that the instruction text is visible.
        ","892","test_instruction_text_is_visible[chromium]","tests","2026-09-12","passed","2026-09-12","TestMenusPage","test_menus_page","",""
"
        Test that dragging the item from column C back to column A works.
        ","999","test_drag_item_from_c_to_a[chromium]","tests","2026-09-12","passed","2026-09-12","TestDragAndDropPage","test_drag_and_drop_page","",""
"Test that the Shifting Content heading is visible.","899","test_page_heading_is_visible[chromium]","tests","2026-09-12","passed","2026-09-12","TestShiftingContentPage","test_shifting_content_page","",""
"
        Test that hovering over User 1 image shows the caption.
        ","846","test_user_1_caption_visible_on_hover[chromium]","tests","2026-09-12","passed","2026-09-12","TestHoversPage","test_hovers_page","",""
"
        Test that the heading and description text are correct and visible.
        ","1392","test_page_content_is_correct[chromium]","tests","2026-09-12","passed","2026-09-12","TestBrokenImagesPage","test_broken_images_page","",""
"
        Test that the instruction text is visible.
        ","1392","test_instruction_text_is_visible[chromium]","tests","2026-09-12","passed","2026-09-12","TestDynamicContentPage","test_dynamic_content_page","",""
"
        Test Case 28.3: Inside the child frame, assert that the text ""Child Frame"" is
        visible. Then, switch back to the default content.

        Verifies that the ""Child Frame"" heading text is visible within the child
        frame, and that the parent page content is accessible after returning to
        the default content (switching back from the nested frame).
        ","947","test_interact_with_child_content[chromium]","tests","2026-09-12","passed","2026-09-12","TestNestedFramesPage","test_nested_frames_page","",""
"
        Test that the Inputs page heading is visible.
        ","1398","test_page_heading_is_visible[chromium]","tests","2026-09-12","passed","2026-09-12","TestInputsPage","test_inputs_page","",""
"
        Test that the Click Here link is visible.
        ","1394","test_click_here_link_is_visible[chromium]","tests","2026-09-12","passed","2026-09-12","TestMultipleWindowsPage","test_multiple_windows_page","",""
"
        Test that the range slider displays the default values.
        ","896","test_range_slider_default_values[chromium]","tests","2026-09-12","passed","2026-09-12","TestHorizontalSliderPage","test_horizontal_slider_page","",""
"
        Test that dragging the item from column A to column D works.
        ","901","test_drag_item_to_column_d[chromium]","tests","2026-09-12","passed","2026-09-12","TestDragAndDropPage","test_drag_and_drop_page","",""
"
        Verifies that the text element inside the first shadow root is
        visible when queried from the main document context.
        ","873","test_first_shadow_element_is_visible[chromium]","tests","2026-09-12","passed","2026-09-12","TestShadowDomPage","test_shadow_dom_page","",""
"
        Test that searching for a non-existent framework shows no results message.
        ","884","test_combobox_search_no_results[chromium]","tests","2026-09-12","passed","2026-09-12","TestDropdownPage","test_dropdown_page","",""
"
        Test that initial paragraphs are present on page load.
        ","878","test_initial_paragraphs_present[chromium]","tests","2026-09-12","passed","2026-09-12","TestInfiniteScrollPage","test_infinite_scroll_page","",""
"
        Test that the Disabled menu trigger is disabled.
        ","870","test_disabled_trigger_is_disabled[chromium]","tests","2026-09-12","passed","2026-09-12","TestMenusPage","test_menus_page","",""
"
        Test that the Drag and Drop heading is visible.
        ","890","test_page_heading_is_visible[chromium]","tests","2026-09-12","passed","2026-09-12","TestDragAndDropPage","test_drag_and_drop_page","",""
"
        Test that the original page URL remains unchanged after opening a new window.
        ","1520","test_original_page_url_unchanged_after_opening_new_window[chromium]","tests","2026-09-12","passed","2026-09-12","TestMultipleWindowsPage","test_multiple_windows_page","",""
"
        Test that pressing a special key (Enter) displays the correct result.
        ","832","test_send_special_key[chromium]","tests","2026-09-12","passed","2026-09-12","TestKeyPressesPage","test_key_presses_page","",""
"
        Test that the Nested Frames page heading is visible.
        ","913","test_page_heading_is_visible[chromium]","tests","2026-09-12","passed","2026-09-12","TestNestedFramesPage","test_nested_frames_page","",""
"
        Test that the Randomize Content button is visible.
        ","900","test_randomize_button_is_visible[chromium]","tests","2026-09-12","passed","2026-09-12","TestDynamicContentPage","test_dynamic_content_page","",""
"
        Test that the child frame content (heading and instructional text) is
        visible after switching through the parent frame to the child frame.
        ","968","test_child_frame_content_is_visible[chromium]","tests","2026-09-12","passed","2026-09-12","TestNestedFramesPage","test_nested_frames_page","",""
"
        Test that the page heading is visible.
        ","375","test_page_heading_is_visible[chromium]","tests","2026-09-12","passed","2026-09-12","TestJavascriptOnloadErrorPage","test_javascript_onload_error_page","",""
"Verify that the small resource status banner appears after loading.","5706","test_small_resource_banner_visible[chromium]","tests","2026-09-12","passed","2026-09-12","TestSlowResourcesPage","test_slow_resources_page","",""
"
        Test that the instruction text is visible.
        ","1920","test_instruction_text_is_visible[chromium]","tests","2026-09-12","passed","2026-09-12","TestJavascriptOnloadErrorPage","test_javascript_onload_error_page","",""
"
        Test that the Where am I? button is visible.
        ","884","test_where_am_i_button_is_visible[chromium]","tests","2026-09-12","passed","2026-09-12","TestGeolocationPage","test_geolocation_page","",""
"
        Test that the instruction text is visible.
        ","1402","test_instruction_text_is_visible[chromium]","tests","2026-09-12","passed","2026-09-12","TestKeyPressesPage","test_key_presses_page","",""
"
        Test that clicking Start Redirect redirects to the destination page.
        ","6012","test_redirect_to_destination_page[chromium]","tests","2026-09-12","passed","2026-09-12","TestRedirectLinkPage","test_redirect_link_page","",""
"
        Test that the table is visible, has initial rows, and that individual row deletions work.
        ","1025","test_table_structure_and_row_deletion[chromium]","tests","2026-09-12","passed","2026-09-12","TestChallengingDomPage","test_challenging_dom_page","",""
"
        Test that the input field is visible.
        ","1375","test_input_field_is_visible[chromium]","tests","2026-09-12","passed","2026-09-12","TestKeyPressesPage","test_key_presses_page","",""
"
        Test that the page heading is visible.
        ","1894","test_page_heading_is_visible[chromium]","tests","2026-09-12","passed","2026-09-12","TestHorizontalSliderPage","test_horizontal_slider_page","",""
"
        Test that pressing a standard key (A) displays the correct result.
        ","1354","test_send_standard_key[chromium]","tests","2026-09-12","passed","2026-09-12","TestKeyPressesPage","test_key_presses_page","",""
"
        Test that the modal has body text.
        ","1835","test_modal_has_body_text[chromium]","tests","2026-09-12","passed","2026-09-12","TestEntryAdPage","test_entry_ad_page","",""
"
        Test that clicking Add brings the checkbox back.
        ","925","test_add_checkbox[chromium]","tests","2026-09-12","passed","2026-09-12","TestDynamicControlsPage","test_dynamic_controls_page","",""
"
        Test that the Example 2 finish content is not present before clicking Start.
        ","12","test_example2_content_not_present_initially[chromium]","tests","2026-09-12","passed","2026-09-12","TestDynamicLoadingPage","test_dynamic_loading_page","",""
"Verify that the mid resource status banner appears after loading.","15760","test_mid_resource_banner_visible[chromium]","tests","2026-09-12","passed","2026-09-12","TestSlowResourcesPage","test_slow_resources_page","",""
"Test that the page heading is visible.","927","test_page_heading_is_visible[chromium]","tests","2026-09-12","passed","2026-09-12","TestLargeDeepDomPage","test_large_deep_dom_page","",""
"
        Test that dragging the item from column D back to column A works.
        ","1011","test_drag_item_from_d_to_a[chromium]","tests","2026-09-12","passed","2026-09-12","TestDragAndDropPage","test_drag_and_drop_page","",""
"
        Test that checkbox1 is unchecked by default and checkbox2 is checked by default.
        ","877","test_default_checkbox_states[chromium]","tests","2026-09-12","passed","2026-09-12","TestCheckboxesPage","test_checkboxes_page","",""
"
        Test that the working image loads successfully.
        ","1619","test_working_image_loads_successfully[chromium]","tests","2026-09-12","passed","2026-09-12","TestBrokenImagesPage","test_broken_images_page","",""
"
        Test that clicking the Contact Us tab shows the Contact Us content.
        ","1852","test_click_contact_us_tab_shows_content[chromium]","tests","2026-09-12","passed","2026-09-12","TestDisappearingElementsPage","test_disappearing_elements_page","",""
"
        Test that the Upload button is visible.
        ","1390","test_upload_button_is_visible[chromium]","tests","2026-09-12","passed","2026-09-12","TestFileUploadPage","test_file_upload_page","",""
"
        Test that clicking the Excel submenu item shows a toast notification.
        ","1467","test_click_excel_submenu_shows_toast[chromium]","tests","2026-09-12","passed","2026-09-12","TestMenusPage","test_menus_page","",""
"
        Test that the login form elements are visible.
        ","926","test_login_form_is_visible[chromium]","tests","2026-09-12","passed","2026-09-12","TestSecureFileDownloadPage","test_secure_file_download_page","",""
"
        Test that selecting Apple from the simple dropdown updates the confirmation text.
        ","941","test_simple_dropdown_select_apple[chromium]","tests","2026-09-12","passed","2026-09-12","TestDropdownPage","test_dropdown_page","",""
"
        Test that the instruction text is visible.
        ","1394","test_instruction_text_is_visible[chromium]","tests","2026-09-12","passed","2026-09-12","TestJavaScriptAlertsPage","test_javascript_alerts_page","",""
"
        Test that refreshing the page changes the displayed content.
        ","2681","test_content_changes_on_refresh[chromium]","tests","2026-09-12","passed","2026-09-12","TestDynamicContentPage","test_dynamic_content_page","",""
"
        Test that clicking the Home tab shows the Home content.
        ","1335","test_click_home_tab_shows_content[chromium]","tests","2026-09-12","passed","2026-09-12","TestDisappearingElementsPage","test_disappearing_elements_page","",""
"
        Test that the new window content section is visible.
        ","2564","test_new_window_content_is_visible[chromium]","tests","2026-09-12","passed","2026-09-12","TestMultipleWindowsPage","test_multiple_windows_page","",""
"
        Test that the page heading is visible.
        ","1888","test_page_heading_is_visible[chromium]","tests","2026-09-12","passed","2026-09-12","TestExitIntentPage","test_exit_intent_page","",""
"
        Test that selecting Banana from the simple dropdown updates the confirmation text.
        ","954","test_simple_dropdown_select_banana[chromium]","tests","2026-09-12","passed","2026-09-12","TestDropdownPage","test_dropdown_page","",""
"
        Test that clicking the Preferences menu item shows a toast notification.
        ","1634","test_click_preferences_shows_toast[chromium]","tests","2026-09-12","passed","2026-09-12","TestMenusPage","test_menus_page","",""
"
        Test that the Dynamic Controls heading is visible.
        ","883","test_page_heading_is_visible[chromium]","tests","2026-09-12","passed","2026-09-12","TestDynamicControlsPage","test_dynamic_controls_page","",""
"
        Test typing text into iFrame without clearing first (appends to existing content).
        ","921","test_type_text_without_clearing[chromium]","tests","2026-09-12","passed","2026-09-12","TestIFramePage","test_iframe_page","",""
"
        Test that parent page content is still accessible while working with iFrame.
        ","1431","test_parent_page_content_accessible[chromium]","tests","2026-09-12","passed","2026-09-12","TestIFramePage","test_iframe_page","",""
"
        Test that loaded paragraphs contain text content.
        ","20","test_paragraphs_have_content[chromium]","tests","2026-09-12","passed","2026-09-12","TestInfiniteScrollPage","test_infinite_scroll_page","",""
"
        Test that clicking the Paste menu item shows a toast notification.
        ","1136","test_click_paste_shows_toast[chromium]","tests","2026-09-12","passed","2026-09-12","TestMenusPage","test_menus_page","",""
"
        Test that the iFrame element is present on the page.
        ","889","test_iframe_is_present[chromium]","tests","2026-09-12","passed","2026-09-12","TestIFramePage","test_iframe_page","",""
"
        Test that clicking the Gallery tab shows the Gallery content if the tab is present.
        ","14","test_click_gallery_tab_shows_content_if_present[chromium]","tests","2026-09-12","passed","2026-09-12","TestDisappearingElementsPage","test_disappearing_elements_page","",""
"
        Test that clicking Select All checks all fruit checkboxes.
        ","1514","test_select_all_checks_all_items[chromium]","tests","2026-09-12","passed","2026-09-12","TestCheckboxesPage","test_checkboxes_page","",""
"
        Test that hovering over User 3 image shows the caption.
        ","892","test_user_3_caption_visible_on_hover[chromium]","tests","2026-09-12","passed","2026-09-12","TestHoversPage","test_hovers_page","",""
"
        Test that the downloaded file contains the expected text.
        ","867","test_download_file_content[chromium]","tests","2026-09-12","passed","2026-09-12","TestFileDownloadPage","test_file_download_page","",""
"
        Test that the Back to Home link is visible in the new window.
        ","2009","test_new_window_back_to_home_link_is_visible[chromium]","tests","2026-09-12","passed","2026-09-12","TestMultipleWindowsPage","test_multiple_windows_page","",""
"
        Test that setting the range slider minimum thumb updates the displayed values.
        ","1095","test_set_range_slider_min[chromium]","tests","2026-09-12","passed","2026-09-12","TestHorizontalSliderPage","test_horizontal_slider_page","",""
"
        Test that the instruction text is visible.
        ","1396","test_instruction_text_is_visible[chromium]","tests","2026-09-12","passed","2026-09-12","TestNotificationMessagesPage","test_notification_messages_page","",""
"
        Test that all rows can be deleted from the table one by one.
        ","2060","test_delete_all_rows[chromium]","tests","2026-09-12","passed","2026-09-12","TestChallengingDomPage","test_challenging_dom_page","",""
"
        Test that the page heading is visible.
        ","1884","test_page_heading_is_visible[chromium]","tests","2026-09-12","passed","2026-09-12","TestFloatingMenuPage","test_floating_menu_page","",""
"
        Test that hovering over the Share menu item triggers the sub-menu.
        ","902","test_hover_share_item_triggers_sub_menu[chromium]","tests","2026-09-12","passed","2026-09-12","TestContextMenuPage","test_context_menu_page","",""
"
        Test that the downloaded file contains the expected content.
        ","1210","test_download_file_content[chromium]","tests","2026-09-12","passed","2026-09-12","TestSecureFileDownloadPage","test_secure_file_download_page","",""
"
        Test that the Gallery tab may or may not be present on page load.
        The test passes regardless of whether the tab is present or not.
        ","943","test_gallery_tab_may_be_present[chromium]","tests","2026-09-12","passed","2026-09-12","TestDisappearingElementsPage","test_disappearing_elements_page","",""
"Test that the Example 3 list contains five items.","830","test_list_has_five_items[chromium]","tests","2026-09-12","passed","2026-09-12","TestShiftingContentPage","test_shifting_content_page","",""
"
        Test that right-clicking the hot-spot area triggers the custom context menu.
        ","1844","test_right_click_triggers_context_menu[chromium]","tests","2026-09-12","passed","2026-09-12","TestContextMenuPage","test_context_menu_page","",""
"
        Test that the Hovers heading is visible.
        ","1388","test_page_heading_is_visible[chromium]","tests","2026-09-12","passed","2026-09-12","TestHoversPage","test_hovers_page","",""
